Data Type:                         High Resolution Sounding
Project ID:                        BAMEX
Release Site Type/Site ID:         Mobile, BX2 BAMEX, GLASS 2.40
Release Location (lon,lat,alt):    095 51.24'W, 40 13.98'N, -95.854, 40.233, 323.0
UTC Release Time (y,m,d,h,m,s):    2003, 06, 10, 04:03:03
Sonde Type/ID/Sensor ID/Tx Freq:   NCAR GLASS RS80-15GH VAISALA
System Operator/Comments:          Cody,10,mi S of Auburn. good flight term at 148 mb
Radiosonde Serial Number:          313103706
Input File:                        D200306100403QC.cls
/
/
Nominal Release Time (y,m,d,h,m,s):2003, 06, 10, 04:03:03
 Time  Press  Temp  Dewpt  RH    Ucmp   Vcmp   spd   dir   Wcmp     Lon     Lat   Ele   Azim   Alt    Qp   Qt   Qrh  Qu   Qv   QdZ
  sec    mb     C     C     %     m/s    m/s   m/s   deg   m/s      deg     deg   deg   deg     m    code code code code code code
------ ------ ----- ----- ----- ------ ------ ----- ----- ----- -------- ------- ----- ----- ------- ---- ---- ---- ---- ---- ----
3312.3  187.9 -60.1 -64.1  61.2 9999.0 9999.0 999.0 999.0   4.0 9999.000 999.000 999.0 999.0 12541.5 99.0 99.0 99.0  9.0  9.0 99.0
3313.3  187.8 -60.2 -64.2  61.2   25.2  -13.2  28.4 297.6   3.9  -94.998  40.228 999.0 999.0 12545.4 99.0 99.0 99.0 99.0 99.0 99.0
3314.3  187.7 -60.2 -64.2  61.2   25.3  -13.2  28.5 297.5   3.9  -94.997  40.228 999.0 999.0 12549.3 99.0 99.0 99.0 99.0 99.0 99.0
3315.3  187.6 -60.2 -64.3  61.2   25.3  -13.2  28.5 297.5   3.8  -94.997  40.227 999.0 999.0 12553.1 99.0 99.0 99.0 99.0 99.0 99.0
3316.3  187.4 -60.3 -64.3  61.2 9999.0 9999.0 999.0 999.0   3.8 9999.000 999.000 999.0 999.0 12556.9 99.0 99.0 99.0  9.0  9.0 99.0
3317.3  187.3 -60.3 -64.4  61.2   25.3  -13.1  28.5 297.4   3.8  -94.996  40.227 999.0 999.0 12560.7 99.0 99.0 99.0 99.0 99.0 99.0
3318.3  187.2 -60.4 -64.4  61.2 9999.0 9999.0 999.0 999.0   3.8 9999.000 999.000 999.0 999.0 12564.5 99.0 99.0 99.0  9.0  9.0 99.0
3319.3  187.1 -60.4 -64.4  61.2 9999.0 9999.0 999.0 999.0   3.8 9999.000 999.000 999.0 999.0 12568.3 99.0 99.0 99.0  9.0  9.0 99.0
3320.3  187.0 -60.5 -64.5  61.2   25.3  -13.1  28.5 297.4   3.7  -94.995  40.227 999.0 999.0 12572.0 99.0 99.0 99.0 99.0 99.0 99.0
3321.3  186.9 -60.5 -64.5  61.3   25.3  -13.2  28.5 297.5   3.7  -94.995  40.227 999.0 999.0 12575.7 99.0 99.0 99.0 99.0 99.0 99.0
3322.3  186.8 -60.5 -64.6  61.3   25.3  -13.2  28.5 297.6   3.7  -94.995  40.227 999.0 999.0 12579.4 99.0 99.0 99.0 99.0 99.0 99.0
3323.3  186.7 -60.6 -64.6  61.3 9999.0 9999.0 999.0 999.0   3.7 9999.000 999.000 999.0 999.0 12583.1 99.0 99.0 99.0  9.0  9.0 99.0
3324.3  186.5 -60.6 -64.6  61.3   25.1  -13.2  28.4 297.8   3.8  -94.994  40.226 999.0 999.0 12586.9 99.0 99.0 99.0 99.0 99.0 99.0
3325.3  186.4 -60.7 -64.7  61.3   25.1  -13.3  28.4 297.9   3.8  -94.994  40.226 999.0 999.0 12590.7 99.0 99.0 99.0 99.0 99.0 99.0
3326.3  186.3 -60.7 -64.7  61.3   25.0  -13.3  28.3 298.0   4.0  -94.994  40.226 999.0 999.0 12594.7 99.0 99.0 99.0 99.0 99.0 99.0
3327.3  186.2 -60.7 -64.7  61.3   25.0  -13.3  28.3 298.1   4.0  -94.993  40.226 999.0 999.0 12598.7 99.0 99.0 99.0 99.0 99.0 99.0
3328.3  186.1 -60.8 -64.8  61.4   24.9  -13.4  28.3 298.2   4.1  -94.993  40.226 999.0 999.0 12602.8 99.0 99.0 99.0 99.0 99.0 99.0
3329.3  185.9 -60.8 -64.8  61.4   24.9  -13.4  28.3 298.3   4.2  -94.993  40.226 999.0 999.0 12607.0 99.0 99.0 99.0 99.0 99.0 99.0
3330.3  185.8 -60.9 -64.8  61.4   24.9  -13.5  28.3 298.4   4.3  -94.992  40.226 999.0 999.0 12611.3 99.0 99.0 99.0 99.0 99.0 99.0
3331.3  185.7 -60.9 -64.9  61.4   24.9  -13.5  28.3 298.5   4.2  -94.992  40.226 999.0 999.0 12615.5 99.0 99.0 99.0 99.0 99.0 99.0
3332.3  185.6 -60.9 -64.9  61.5   24.9  -13.5  28.3 298.5   4.3  -94.992  40.225 999.0 999.0 12619.8 99.0 99.0 99.0 99.0 99.0 99.0
3333.3  185.4 -61.0 -64.9  61.5   24.9  -13.5  28.3 298.5   4.3  -94.992  40.225 999.0 999.0 12624.1 99.0 99.0 99.0 99.0 99.0 99.0
3334.3  185.3 -61.0 -65.0  61.5   24.9  -13.5  28.3 298.5   4.3  -94.991  40.225 999.0 999.0 12628.4 99.0 99.0 99.0 99.0 99.0 99.0
3335.3  185.2 -61.0 -65.0  61.5   25.0  -13.6  28.4 298.5   4.2  -94.991  40.225 999.0 999.0 12632.6 99.0 99.0 99.0 99.0 99.0 99.0
3336.3  185.1 -61.1 -65.0  61.5   25.0  -13.5  28.4 298.4   4.2  -94.991  40.225 999.0 999.0 12636.8 99.0 99.0 99.0 99.0 99.0 99.0
3337.3  184.9 -61.1 -65.0  61.5   25.1  -13.5  28.5 298.3   4.2  -94.990  40.225 999.0 999.0 12641.0 99.0 99.0 99.0 99.0 99.0 99.0
3338.3  184.8 -61.1 -65.1  61.5 9999.0 9999.0 999.0 999.0   4.1 9999.000 999.000 999.0 999.0 12645.1 99.0 99.0 99.0  9.0  9.0 99.0
3338.8  184.7 -61.1 -65.1  61.5   25.1  -13.4  28.5 298.1   4.2  -94.990  40.225 999.0 999.0 12647.2 99.0 99.0 99.0 99.0 99.0 99.0
3339.8  184.6 -61.2 -65.1  61.5   25.3  -13.4  28.6 298.0   4.1  -94.990  40.225 999.0 999.0 12651.3 99.0 99.0 99.0 99.0 99.0 99.0
3340.8  184.5 -61.2 -65.2  61.5 9999.0 9999.0 999.0 999.0   4.1 9999.000 999.000 999.0 999.0 12655.4 99.0 99.0 99.0  9.0  9.0 99.0
3341.8  184.4 -61.3 -65.2  61.5   25.3  -13.3  28.6 297.7   4.2  -94.989  40.224 999.0 999.0 12659.6 99.0 99.0 99.0 99.0 99.0 99.0
3342.8  184.3 -61.3 -65.3  61.5   25.4  -13.2  28.6 297.5   4.2  -94.989  40.224 999.0 999.0 12663.8 99.0 99.0 99.0 99.0 99.0 99.0
3343.8  184.1 -61.3 -65.3  61.5   25.4  -13.2  28.6 297.4   4.3  -94.989  40.224 999.0 999.0 12668.1 99.0 99.0 99.0 99.0 99.0 99.0
3344.8  184.0 -61.4 -65.3  61.5   25.4  -13.1  28.6 297.2   4.3  -94.988  40.224 999.0 999.0 12672.4 99.0 99.0 99.0 99.0 99.0 99.0
3345.8  183.9 -61.4 -65.4  61.5   25.4  -13.0  28.5 297.1   4.3  -94.988  40.224 999.0 999.0 12676.7 99.0 99.0 99.0 99.0 99.0 99.0
3346.8  183.7 -61.5 -65.4  61.5 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 12681.2 99.0 99.0 99.0  9.0  9.0 99.0
3347.8  183.6 -61.5 -65.5  61.5   25.3  -12.8  28.4 296.8   4.5  -94.987  40.224 999.0 999.0 12685.7 99.0 99.0 99.0 99.0 99.0 99.0
3348.8  183.5 -61.6 -65.5  61.5   25.3  -12.8  28.3 296.8   4.6  -94.987  40.223 999.0 999.0 12690.3 99.0 99.0 99.0 99.0 99.0 99.0
3349.8  183.3 -61.6 -65.5  61.6   25.2  -12.7  28.2 296.7   4.7  -94.987  40.223 999.0 999.0 12695.0 99.0 99.0 99.0 99.0 99.0 99.0
3350.8  183.2 -61.6 -65.6  61.6   25.1  -12.6  28.1 296.6   4.9  -94.986  40.223 999.0 999.0 12699.9 99.0 99.0 99.0 99.0 99.0 99.0
3351.8  183.0 -61.7 -65.6  61.6 9999.0 9999.0 999.0 999.0   4.9 9999.000 999.000 999.0 999.0 12704.8 99.0 99.0 99.0  9.0  9.0 99.0
3352.8  182.9 -61.7 -65.7  61.6   25.1  -12.5  28.0 296.5   4.9  -94.986  40.223 999.0 999.0 12709.7 99.0 99.0 99.0 99.0 99.0 99.0
3353.8  182.7 -61.8 -65.7  61.7 9999.0 9999.0 999.0 999.0   4.9 9999.000 999.000 999.0 999.0 12714.6 99.0 99.0 99.0  9.0  9.0 99.0
3354.8  182.6 -61.8 -65.7  61.7   24.9  -12.4  27.8 296.5   5.0  -94.985  40.223 999.0 999.0 12719.6 99.0 99.0 99.0 99.0 99.0 99.0
3355.8  182.5 -61.9 -65.8  61.7   24.8  -12.3  27.7 296.4   4.8  -94.985  40.223 999.0 999.0 12724.4 99.0 99.0 99.0 99.0 99.0 99.0
3356.8  182.3 -61.9 -65.8  61.7   24.7  -12.3  27.6 296.4   4.8  -94.985  40.223 999.0 999.0 12729.2 99.0 99.0 99.0 99.0 99.0 99.0
3357.8  182.2 -62.0 -65.9  61.7   24.7  -12.3  27.6 296.4   4.6  -94.984  40.222 999.0 999.0 12733.8 99.0 99.0 99.0 99.0 99.0 99.0
3358.8  182.0 -62.0 -65.9  61.7   24.7  -12.3  27.6 296.4   4.5  -94.984  40.222 999.0 999.0 12738.3 99.0 99.0 99.0 99.0 99.0 99.0
3359.8  181.9 -62.1 -66.0  61.7 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 12742.8 99.0 99.0 99.0  9.0  9.0 99.0
3360.8  181.8 -62.1 -66.0  61.7 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0 12747.2 99.0 99.0 99.0  9.0  9.0 99.0
3361.8  181.7 -62.1 -66.0  61.7   24.7  -12.3  27.6 296.5   4.4  -94.983  40.222 999.0 999.0 12751.6 99.0 99.0 99.0 99.0 99.0 99.0
3362.8  181.5 -62.2 -66.1  61.7   24.7  -12.3  27.6 296.5   4.4  -94.983  40.222 999.0 999.0 12756.0 99.0 99.0 99.0 99.0 99.0 99.0
3363.8  181.4 -62.2 -66.1  61.7   24.8  -12.4  27.7 296.5   4.5  -94.983  40.222 999.0 999.0 12760.5 99.0 99.0 99.0 99.0 99.0 99.0
3364.8  181.3 -62.3 -66.1  61.8   24.9  -12.4  27.8 296.5   4.6  -94.982  40.222 999.0 999.0 12765.1 99.0 99.0 99.0 99.0 99.0 99.0
3365.8  181.1 -62.3 -66.2  61.8   25.0  -12.4  27.9 296.5   4.5  -94.982  40.222 999.0 999.0 12769.6 99.0 99.0 99.0 99.0 99.0 99.0
3366.8  181.0 -62.4 -66.2  61.9   25.0  -12.5  28.0 296.6   4.6  -94.982  40.221 999.0 999.0 12774.2 99.0 99.0 99.0 99.0 99.0 99.0
3367.8  180.9 -62.4 -66.3  61.9   25.1  -12.6  28.1 296.6   4.6  -94.981  40.221 999.0 999.0 12778.8 99.0 99.0 99.0 99.0 99.0 99.0
3368.8  180.7 -62.4 -66.3  62.0   25.2  -12.6  28.2 296.6   4.6  -94.981  40.221 999.0 999.0 12783.4 99.0 99.0 99.0 99.0 99.0 99.0
3369.8  180.6 -62.5 -66.3  62.0   25.3  -12.7  28.3 296.7   4.6  -94.981  40.221 999.0 999.0 12788.0 99.0 99.0 99.0 99.0 99.0 99.0
3370.8  180.5 -62.5 -66.4  62.1   25.4  -12.8  28.4 296.7   4.6  -94.981  40.221 999.0 999.0 12792.6 99.0 99.0 99.0 99.0 99.0 99.0
3371.8  180.3 -62.6 -66.4  62.1   25.5  -12.8  28.5 296.7   4.6  -94.980  40.221 999.0 999.0 12797.2 99.0 99.0 99.0 99.0 99.0 99.0
3372.8  180.2 -62.6 -66.4  62.2 9999.0 9999.0 999.0 999.0   4.6 9999.000 999.000 999.0 999.0 12801.8 99.0 99.0 99.0  9.0  9.0 99.0
3373.8  180.1 -62.7 -66.5  62.2   25.6  -12.9  28.7 296.8   4.5  -94.980  40.221 999.0 999.0 12806.3 99.0 99.0 99.0 99.0 99.0 99.0
3374.8  179.9 -62.7 -66.5  62.2 9999.0 9999.0 999.0 999.0   4.6 9999.000 999.000 999.0 999.0 12810.9 99.0 99.0 99.0  9.0  9.0 99.0
3375.8  179.8 -62.8 -66.6  62.3 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 12815.4 99.0 99.0 99.0  9.0  9.0 99.0
3376.8  179.7 -62.8 -66.6  62.3   25.8  -13.1  28.9 297.0   4.5  -94.979  40.220 999.0 999.0 12819.9 99.0 99.0 99.0 99.0 99.0 99.0
3377.8  179.5 -62.8 -66.6  62.3   25.8  -13.2  29.0 297.0   4.5  -94.978  40.220 999.0 999.0 12824.4 99.0 99.0 99.0 99.0 99.0 99.0
3378.8  179.4 -62.9 -66.7  62.4 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0 12828.8 99.0 99.0 99.0  9.0  9.0 99.0
3379.3  179.3 -62.9 -66.7  62.4   25.8  -13.2  29.0 297.1   4.6  -94.978  40.220 999.0 999.0 12831.1 99.0 99.0 99.0 99.0 99.0 99.0
3380.3  179.2 -62.9 -66.7  62.4 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 12835.6 99.0 99.0 99.0  9.0  9.0 99.0
3381.3  179.1 -63.0 -66.8  62.4 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 12840.1 99.0 99.0 99.0  9.0  9.0 99.0
3382.3  178.9 -63.0 -66.8  62.4 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 12844.6 99.0 99.0 99.0  9.0  9.0 99.0
3383.3  178.8 -63.1 -66.8  62.4   25.8  -13.4  29.1 297.4   4.5  -94.977  40.220 999.0 999.0 12849.1 99.0 99.0 99.0 99.0 99.0 99.0
3384.3  178.7 -63.1 -66.9  62.4 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0 12853.5 99.0 99.0 99.0  9.0  9.0 99.0
3385.3  178.6 -63.1 -66.9  62.4 9999.0 9999.0 999.0 999.0   4.3 9999.000 999.000 999.0 999.0 12857.8 99.0 99.0 99.0  9.0  9.0 99.0
3386.3  178.4 -63.2 -66.9  62.4   25.8  -13.5  29.1 297.7   4.3  -94.976  40.219 999.0 999.0 12862.1 99.0 99.0 99.0 99.0 99.0 99.0
3387.3  178.3 -63.2 -67.0  62.4   25.7  -13.6  29.1 297.8   4.3  -94.976  40.219 999.0 999.0 12866.4 99.0 99.0 99.0 99.0 99.0 99.0
3388.3  178.2 -63.2 -67.0  62.4 9999.0 9999.0 999.0 999.0   4.2 9999.000 999.000 999.0 999.0 12870.6 99.0 99.0 99.0  9.0  9.0 99.0
3389.3  178.1 -63.3 -67.0  62.4 9999.0 9999.0 999.0 999.0   4.3 9999.000 999.000 999.0 999.0 12874.9 99.0 99.0 99.0  9.0  9.0 99.0
3389.8  178.0 -63.3 -67.1  62.3   25.7  -13.7  29.1 298.0   4.2  -94.975  40.219 999.0 999.0 12877.0 99.0 99.0 99.0 99.0 99.0 99.0
3390.8  177.9 -63.3 -67.1  62.3 9999.0 9999.0 999.0 999.0   4.4 9999.000 999.000 999.0 999.0 12881.4 99.0 99.0 99.0  9.0  9.0 99.0
3391.8  177.7 -63.4 -67.1  62.3   25.6  -13.8  29.1 298.3   4.4  -94.974  40.218 999.0 999.0 12885.8 99.0 99.0 99.0 99.0 99.0 99.0
3392.8  177.6 -63.4 -67.2  62.2 9999.0 9999.0 999.0 999.0   4.6 9999.000 999.000 999.0 999.0 12890.4 99.0 99.0 99.0  9.0  9.0 99.0
3393.8  177.5 -63.4 -67.2  62.2 9999.0 9999.0 999.0 999.0   4.6 9999.000 999.000 999.0 999.0 12895.0 99.0 99.0 99.0  9.0  9.0 99.0
3394.8  177.3 -63.4 -67.2  62.1   25.6  -14.0  29.2 298.6   4.9  -94.973  40.218 999.0 999.0 12899.9 99.0 99.0 99.0 99.0 99.0 99.0
3395.8  177.2 -63.5 -67.3  62.0   25.6  -14.1  29.2 298.8   4.9  -94.973  40.218 999.0 999.0 12904.8 99.0 99.0 99.0 99.0 99.0 99.0
3396.8  177.0 -63.5 -67.3  61.9   25.7  -14.2  29.3 298.9   5.0  -94.973  40.218 999.0 999.0 12909.8 99.0 99.0 99.0 99.0 99.0 99.0
3397.8  176.9 -63.5 -67.4  61.8   25.6  -14.2  29.3 299.0   5.1  -94.972  40.218 999.0 999.0 12914.9 99.0 99.0 99.0 99.0 99.0 99.0
3398.8  176.8 -63.6 -67.4  61.6 9999.0 9999.0 999.0 999.0   5.1 9999.000 999.000 999.0 999.0 12920.0 99.0 99.0 99.0  9.0  9.0 99.0
3399.8  176.6 -63.6 -67.5  61.4 9999.0 9999.0 999.0 999.0   5.1 9999.000 999.000 999.0 999.0 12925.1 99.0 99.0 99.0  9.0  9.0 99.0
3400.3  176.5 -63.6 -67.5  61.3   25.7  -14.3  29.4 299.2   5.0  -94.972  40.217 999.0 999.0 12927.6 99.0 99.0 99.0 99.0 99.0 99.0
3401.3  176.4 -63.7 -67.6  61.1   25.7  -14.4  29.5 299.3   5.1  -94.971  40.217 999.0 999.0 12932.7 99.0 99.0 99.0 99.0 99.0 99.0
3402.3  176.2 -63.7 -67.7  60.8   25.7  -14.4  29.5 299.3   5.1  -94.971  40.217 999.0 999.0 12937.8 99.0 99.0 99.0 99.0 99.0 99.0
3403.3  176.1 -63.8 -67.8  60.5 9999.0 9999.0 999.0 999.0   5.0 9999.000 999.000 999.0 999.0 12942.8 99.0 99.0 99.0  9.0  9.0 99.0
3404.3  176.0 -63.8 -67.8  60.2 9999.0 9999.0 999.0 999.0   5.0 9999.000 999.000 999.0 999.0 12947.8 99.0 99.0 99.0  9.0  9.0 99.0
3405.3  175.8 -63.9 -67.9  60.0   25.9  -14.6  29.7 299.4   4.9  -94.970  40.217 999.0 999.0 12952.7 99.0 99.0 99.0 99.0 99.0 99.0
3406.3  175.7 -63.9 -68.0  59.7 9999.0 9999.0 999.0 999.0   4.9 9999.000 999.000 999.0 999.0 12957.6 99.0 99.0 99.0  9.0  9.0 99.0
3407.3  175.5 -64.0 -68.1  59.5   26.0  -14.7  29.9 299.4   4.9  -94.970  40.217 999.0 999.0 12962.5 99.0 99.0 99.0 99.0 99.0 99.0
3408.3  175.4 -64.0 -68.1  59.4   26.1  -14.7  30.0 299.4   4.8  -94.969  40.216 999.0 999.0 12967.3 99.0 99.0 99.0 99.0 99.0 99.0
3409.4  175.2 -64.0 -68.2  59.2   26.2  -14.7  30.1 299.3   4.7  -94.969  40.216 999.0 999.0 12972.5 99.0 99.0 99.0 99.0 99.0 99.0
3410.4  175.1 -64.1 -68.2  59.1   26.3  -14.7  30.1 299.2   4.7  -94.969  40.216 999.0 999.0 12977.2 99.0 99.0 99.0 99.0 99.0 99.0
3411.4  175.0 -64.1 -68.3  59.1 9999.0 9999.0 999.0 999.0   4.7 9999.000 999.000 999.0 999.0 12981.9 99.0 99.0 99.0  9.0  9.0 99.0
3412.4  174.8 -64.2 -68.3  59.1   26.5  -14.7  30.3 299.0   4.6  -94.968  40.216 999.0 999.0 12986.5 99.0 99.0 99.0 99.0 99.0 99.0
3413.4  174.7 -64.2 -68.3  59.1   26.6  -14.7  30.4 298.9   4.6  -94.968  40.216 999.0 999.0 12991.1 99.0 99.0 99.0 99.0 99.0 99.0
3414.4  174.6 -64.2 -68.4  59.1   26.8  -14.6  30.5 298.7   4.6  -94.967  40.216 999.0 999.0 12995.7 99.0 99.0 99.0 99.0 99.0 99.0
3415.4  174.5 -64.2 -68.4  59.2 9999.0 9999.0 999.0 999.0   4.5 9999.000 999.000 999.0 999.0 13000.2 99.0 99.0 99.0  9.0  9.0 99.0
3416.4  174.3 -64.3 -68.4  59.4   27.0  -14.6  30.7 298.4   4.4  -94.967  40.215 999.0 999.0 13004.6 99.0 99.0 99.0 99.0 99.0 99.0
3417.4  174.2 -64.3 -68.4  59.5   27.1  -14.6  30.8 298.2   4.5  -94.966  40.215 999.0 999.0 13009.1 99.0 99.0 99.0 99.0 99.0 99.0
3418.4  174.1 -64.3 -68.4  59.8   27.3  -14.6  30.9 298.1   4.5  -94.966  40.215 999.0 999.0 13013.6 99.0 99.0 99.0 99.0 99.0 99.0
3419.4  173.9 -64.3 -68.4  60.0   27.5  -14.6  31.1 297.9   4.5  -94.966  40.215 999.0 999.0 13018.1 99.0 99.0 99.0 99.0 99.0 99.0
3420.4  173.8 -64.3 -68.3  60.3   27.6  -14.6  31.2 297.8   4.5  -94.965  40.215 999.0 999.0 13022.6 99.0 99.0 99.0 99.0 99.0 99.0
3421.4  173.7 -64.3 -68.3  60.5   27.7  -14.5  31.3 297.6   4.7  -94.965  40.215 999.0 999.0 13027.3 99.0 99.0 99.0 99.0 99.0 99.0
3422.4  173.6 -64.4 -68.3  60.8   27.9  -14.5  31.4 297.5   4.6  -94.965  40.215 999.0 999.0 13031.9 99.0 99.0 99.0 99.0 99.0 99.0
3423.4  173.4 -64.4 -68.3  61.1   28.0  -14.4  31.5 297.3   4.7  -94.964  40.214 999.0 999.0 13036.6 99.0 99.0 99.0 99.0 99.0 99.0
3424.4  173.3 -64.4 -68.2  61.4   28.1  -14.4  31.6 297.2   4.8  -94.964  40.214 999.0 999.0 13041.4 99.0 99.0 99.0 99.0 99.0 99.0
3425.4  173.1 -64.4 -68.2  61.6   28.2  -14.4  31.7 297.1   4.8  -94.964  40.214 999.0 999.0 13046.2 99.0 99.0 99.0 99.0 99.0 99.0
3426.4  173.0 -64.4 -68.2  61.8 9999.0 9999.0 999.0 999.0   4.9 9999.000 999.000 999.0 999.0 13051.1 99.0 99.0 99.0  9.0  9.0 99.0
3427.4  172.9 -64.4 -68.2  61.9   28.4  -14.5  31.9 297.0   4.9  -94.963  40.214 999.0 999.0 13056.0 99.0 99.0 99.0 99.0 99.0 99.0
3428.4  172.7 -64.5 -68.2  62.0   28.5  -14.5  32.0 297.0   4.9  -94.963  40.214 999.0 999.0 13060.9 99.0 99.0 99.0 99.0 99.0 99.0
3429.4  172.6 -64.5 -68.2  62.1   28.6  -14.5  32.1 296.9   5.0  -94.962  40.214 999.0 999.0 13065.9 99.0 99.0 99.0 99.0 99.0 99.0
3430.4  172.5 -64.5 -68.2  62.2 9999.0 9999.0 999.0 999.0   4.9 9999.000 999.000 999.0 999.0 13070.8 99.0 99.0 99.0  9.0  9.0 99.0
3431.4  172.3 -64.5 -68.3  62.3 9999.0 9999.0 999.0 999.0   5.0 9999.000 999.000 999.0 999.0 13075.8 99.0 99.0 99.0  9.0  9.0 99.0
3432.4  172.2 -64.6 -68.3  62.3   28.8  -14.6  32.3 296.9   4.8  -94.961  40.213 999.0 999.0 13080.6 99.0 99.0 99.0 99.0 99.0 99.0
3433.4  172.0 -64.6 -68.3  62.3   28.9  -14.7  32.4 297.0   4.7  -94.961  40.213 999.0 999.0 13085.3 99.0 99.0 99.0 99.0 99.0 99.0
3434.4  171.9 -64.6 -68.3  62.3   29.0  -14.8  32.5 297.0   4.5  -94.961  40.213 999.0 999.0 13089.8 99.0 99.0 99.0 99.0 99.0 99.0
3435.4  171.8 -64.6 -68.4  62.3   29.0  -14.8  32.5 297.0   4.5  -94.960  40.213 999.0 999.0 13094.3 99.0 99.0 99.0 99.0 99.0 99.0
3436.4  171.7 -64.7 -68.4  62.3   28.9  -14.8  32.5 297.1   4.3  -94.960  40.213 999.0 999.0 13098.6 99.0 99.0 99.0 99.0 99.0 99.0
3437.4  171.5 -64.7 -68.4  62.3 9999.0 9999.0 999.0 999.0   4.3 9999.000 999.000 999.0 999.0 13102.9 99.0 99.0 99.0  9.0  9.0 99.0
3438.4  171.4 -64.7 -68.4  62.3   29.0  -14.9  32.6 297.1   4.3  -94.959  40.212 999.0 999.0 13107.2 99.0 99.0 99.0 99.0 99.0 99.0
3439.4  171.3 -64.7 -68.5  62.3   29.0  -14.9  32.6 297.1   4.3  -94.959  40.212 999.0 999.0 13111.5 99.0 99.0 99.0 99.0 99.0 99.0
3440.4  171.2 -64.8 -68.5  62.3   29.0  -14.9  32.6 297.2   4.4  -94.959  40.212 999.0 999.0 13115.9 99.0 99.0 99.0 99.0 99.0 99.0
3441.4  171.1 -64.8 -68.5  62.3   29.0  -14.9  32.6 297.2   4.4  -94.958  40.212 999.0 999.0 13120.3 99.0 99.0 99.0 99.0 99.0 99.0
3442.4  170.9 -64.8 -68.5  62.3   29.0  -14.9  32.6 297.1   4.3  -94.958  40.212 999.0 999.0 13124.6 99.0 99.0 99.0 99.0 99.0 99.0
3443.4  170.8 -64.8 -68.5  62.3   29.0  -14.9  32.6 297.1   4.4  -94.958  40.212 999.0 999.0 13129.0 99.0 99.0 99.0 99.0 99.0 99.0
3444.4  170.7 -64.8 -68.6  62.3   28.9  -14.8  32.5 297.1   4.4  -94.957  40.212 999.0 999.0 13133.4 99.0 99.0 99.0 99.0 99.0 99.0
3445.4  170.6 -64.8 -68.6  62.3 9999.0 9999.0 999.0 999.0   4.3 9999.000 999.000 999.0 999.0 13137.7 99.0 99.0 99.0  9.0  9.0 99.0
3446.4  170.5 -64.8 -68.6  62.2   29.0  -14.7  32.5 296.9   4.2  -94.957  40.211 999.0 999.0 13141.9 99.0 99.0 99.0 99.0 99.0 99.0
3447.4  170.3 -64.8 -68.6  62.2   28.9  -14.6  32.4 296.8   4.2  -94.956  40.211 999.0 999.0 13146.1 99.0 99.0 99.0 99.0 99.0 99.0
3448.4  170.2 -64.8 -68.6  62.2   28.9  -14.6  32.4 296.7   4.0  -94.956  40.211 999.0 999.0 13150.1 99.0 99.0 99.0 99.0 99.0 99.0
3449.4  170.1 -64.8 -68.6  62.2   29.0  -14.5  32.4 296.6   4.0  -94.956  40.211 999.0 999.0 13154.1 99.0 99.0 99.0 99.0 99.0 99.0
3450.4  170.0 -64.8 -68.6  62.2   28.9  -14.4  32.3 296.5   3.9  -94.955  40.211 999.0 999.0 13158.0 99.0 99.0 99.0 99.0 99.0 99.0
3451.4  169.9 -64.8 -68.6  62.2 9999.0 9999.0 999.0 999.0   3.9 9999.000 999.000 999.0 999.0 13161.9 99.0 99.0 99.0  9.0  9.0 99.0
3452.4  169.8 -64.8 -68.6  62.1 9999.0 9999.0 999.0 999.0   3.8 9999.000 999.000 999.0 999.0 13165.7 99.0 99.0 99.0  9.0  9.0 99.0
3453.4  169.7 -64.8 -68.6  62.1   29.1  -14.1  32.3 295.9   3.8  -94.954  40.210 999.0 999.0 13169.5 99.0 99.0 99.0 99.0 99.0 99.0
3454.4  169.6 -64.8 -68.6  62.1   29.0  -14.0  32.2 295.7   3.8  -94.954  40.210 999.0 999.0 13173.3 99.0 99.0 99.0 99.0 99.0 99.0
3455.4  169.5 -64.8 -68.6  62.1   29.1  -13.9  32.2 295.5   3.8  -94.954  40.210 999.0 999.0 13177.1 99.0 99.0 99.0 99.0 99.0 99.0
3456.4  169.4 -64.8 -68.6  62.1   29.1  -13.8  32.2 295.3   3.8  -94.953  40.210 999.0 999.0 13180.9 99.0 99.0 99.0 99.0 99.0 99.0
3457.4  169.3 -64.8 -68.6  62.0   29.2  -13.7  32.2 295.1   3.8  -94.953  40.210 999.0 999.0 13184.7 99.0 99.0 99.0 99.0 99.0 99.0
3458.4  169.2 -64.8 -68.6  62.0   29.2  -13.6  32.2 294.9   3.8  -94.953  40.210 999.0 999.0 13188.5 99.0 99.0 99.0 99.0 99.0 99.0
